Region,Country,IncomeGroup,IDA Status,Financial closure year,Financial closure Month,Project name,RelatedNames,Type of PPI,Subtype of PPI,Project status,dateStatusUpdated,Primary sector,Subsector,Segment,Location,ContractPeriod,GovtGrantingContract,DirectGovtSupport,DirectGovtSupportValue,InDirectGovtSupport,InDirectGovtSupportValue,Total Equity,InvestmentYear,PercentPrivate,FeesToGovernment,PhysicalAssets,TotalInvestment,CapacityType,Capacity,Technology,RelatedProjects,BidCriteria,AwardMethod,NumberOfBids,Sponsors,Main Revenue Source,Other Revenue Source,MultiLateralSupport,BiLateralSupport,TotalDebtFunding,DebtEquityGrantRatio,ProjectBanks,UnsolicitedProposal,PublicDisclosure
South Asia,India,Lower middle income,Non-IDA,2012,March,"Nagpur, 24x7 Water Supply Project","4599: Nagpur, 24x7 Water Supply Project (Pilot)",Brownfield,"Rehabilitate, operate, and transfer",Active,03/01/2012,Water and sewerage,Water Utility,Water utility without sewerage,"Nagpur, Maharashtra",25,Local/Municipal,Capital subsidy,54.3,Not Available,,17.1,2012,100,Not Applicable,115.6,115.6,Number of installed connections ( in thousands),450,N/A,,Lowest government payments,Competitive bidding,Not Available,Veolia Environnement (50% / France),Fixed annuity/availability payment(s) from the government,N/A,No,No,44.2,72/28,"IDBI Bank (Public / Local / $14.73), Central Bank of India (Public / Local / $14.73), IIFCL (Public / Local / $14.73)",No,No
South Asia,India,Lower middle income,Non-IDA,2013,October,Aurangabad City Water Utility Company Limited ,,Brownfield,"Build, rehabilitate, operate, and transfer",Active,,Water and sewerage,Water Utility,Water utility without sewerage,"Aurangabad, Maharashtra",20,Local/Municipal,Capital subsidy,Not Available,Not Available,,,2013,100,Not Applicable,135.1,135.1,Number of installed connections ( in thousands),250,N/A,,Lowest subsidy required,Competitive bidding,2,"Va Tech Wabag (10% / Austria), Essel Group (22% / India), Subhash Projects & Marketing Ltd (59% / India)",User fees,Fixed annuity/availability payment(s) from the government,No,No,0,49/51,N/A,Yes,No
South Asia,India,Lower middle income,Non-IDA,2015,March,Pench IV water treatment plant,,Greenfield project,"Build, own, and operate",Active,03/28/2015,Water and sewerage,Treatment plant,Potable water treatment plant,"Nagpur, Maharashtra",12,Local/Municipal,Capital subsidy,3.1,Not Applicable,,4.4,2015,100,0,7.5,7.5,Cubic meters per day (in thousands),115,N/A,,,Not Available,,Veolia Environnement (100% / ..),Fixed annuity/availability payment(s) from the government,Other Operation & Maintenance Fee,No,No,0,0/100,N/A,No,No
South Asia,India,Lower middle income,Non-IDA,2015,July,Raja Canal wastewater treatment plant,,Greenfield project,"Build, own, and operate",Active,07/01/2015,Water and sewerage,Treatment plant,Sewerage treatment plant,BANGALORE,6,State/Provincial,Not Applicable,,Not Applicable,,,2015,100,0,11,11,Cubic meters per day (in thousands),40,N/A,,,Not Available,,SUEZ (100% / ..),User fees,N/A,No,No,,,N/A,No,No
South Asia,Nepal,Low income,IDA,2010,November,Kathmandu Upatyaka Khanepani Limited (KUKL),,Management and lease contract,Management contract,Active,11/01/2010,Water and sewerage,Water Utility,Water utility with sewerage,Kathmandu metropolitan area,4,National,Capital subsidy,Not Available,Not Available,,0,2010,100,0,0,Not Available,Number of installed connections ( in thousands),160,N/A,,,License scheme,,BerlinWasser (100% / Germany),Fixed annuity/availability payment(s) from the government,N/A,No,No,,,N/A,No,No
Sub-Saharan Africa,Cameroon,Lower middle income,Blended,2007,December,Camerounaise des Eaux,CDE,Management and lease contract,Lease contract,Active,,Water and sewerage,Water Utility,Water utility without sewerage,Nationwide,10,National,Not Available,,Not Available,,,2007,Not Available,0,0,Not Available,Number of installed connections ( in thousands),194,N/A,,Lowest tariff,Competitive bidding,2,"Office National de l Eau Potable (ONEP) (33% / Morocco), Caisse de Dépôt et de Gestion (33% / Morocco), Delta Holding SA (33% / Morocco), Ingema (1% / Morocco)",User fees,N/A,No,No,,,N/A,Yes,No
Sub-Saharan Africa,"Congo, Rep.",Lower middle income,Blended,2002,January,Societe Nationale de Distribution d'Eau (SNDE) Management,,Management and lease contract,Management contract,Concluded,,Water and sewerage,Water Utility,Water utility with sewerage,Brazzaville,2,National,Not Available,,Not Available,,,2002,100,0,0,Not Available,Not Available,Not Available,N/A,,Not Available,Competitive bidding,Not Available,Biwater (100% / United Kingdom),Not Applicable,N/A,No,No,,,N/A,Yes,No
Sub-Saharan Africa,"Congo, Rep.",Lower middle income,Blended,2013,May,Societe Nationale de Distribution d'Eau (SNDE) Second Management,,Management and lease contract,Management contract,Active,05/01/2013,Water and sewerage,Water Utility,Water utility with sewerage,Brazzaville; Pointe-Noire,4,Not Available,Not Applicable,,Not Available,,,2013,100,Not Applicable,Not Applicable,Not Applicable,KM,212,N/A,Societe Nationale de Distribution d'Eau (SNDE) Second Management,,Not Available,,Veolia Environnement (100% / France),User fees,N/A,No,No,,,N/A,No,No
Sub-Saharan Africa,Côte d'Ivoire,Lower middle income,IDA,2008,March,Societe Distribution d'Eau de Cote d'Ivoire (SODECI) Lease Renewal,SODECI,Management and lease contract,Lease contract,Active,,Water and sewerage,Water Utility,Water utility with sewerage,Nationwide,15,National,Not Applicable,,Not Available,,,2008,97,Not Applicable,Not Applicable,Not Available,Population (in thousands),9000,N/A,Societe Distribution d'Eau de Cote d'Ivoire (SODECI) Lease Renewal,,Direct negotiation,,Bouygues (46% / France),User fees,N/A,No,No,,,N/A,Yes,No
Sub-Saharan Africa,Gabon,Upper middle income,Non-IDA,1997,July,Societe d'Energie et d'Eau du Gabon (SEEG),SEEG,Brownfield,"Build, rehabilitate, operate, and transfer",Distressed,04/01/2011,Water and sewerage,Water Utility,Water utility without sewerage," Libreville, Franceville, Port-Gentil, Oyem, Tchibanga",20,National,Not Available,,Not Available,,,1997,100,26,268,294,Number of installed connections ( in thousands),84,N/A,Societe d'Energie et d'Eau du Gabon (SEEG),Lowest tariff,Competitive bidding,3,"Veolia Environnement (26% / France), Electricite de France (26% / France)",Not Applicable,N/A,No,No,,,N/A,Yes,No
Sub-Saharan Africa,Gabon,Upper middle income,Non-IDA,1997,July,Societe d'Energie et d'Eau du Gabon (SEEG),SEEG,Brownfield,"Build, rehabilitate, operate, and transfer",Distressed,04/01/2011,Water and sewerage,Water Utility,Water utility without sewerage," Libreville, Franceville, Port-Gentil, Oyem, Tchibanga",20,National,Not Available,,Not Available,,,2002,100,0,0,Not Available,Number of installed connections ( in thousands),125,N/A,Societe d'Energie et d'Eau du Gabon (SEEG),Lowest tariff,Competitive bidding,3,"Veolia Environnement (26% / France), Electricite de France (26% / France)",Not Applicable,N/A,No,No,,,N/A,Yes,No
Sub-Saharan Africa,"Gambia, The",Low income,IDA,1993,March,Management Service Gambia (MSG),SOGEA Rueil-Malmaison; Management Services Gambia,Management and lease contract,Lease contract,Cancelled,03/01/1993,Water and sewerage,Water Utility,Water utility without sewerage,,10,National,Not Available,,Not Available,,,1993,100,0,0,Not Available,Not Available,Not Available,N/A,,Not Applicable,Competitive bidding,Not Available,Veolia Environnement (100% / France),Not Applicable,N/A,IDA (Loan / $7 Million / 1986),No,,,N/A,Yes,No
Sub-Saharan Africa,Ghana,Lower middle income,IDA,2005,November,Ghana Water Company Limited,"AVRL, Aqua Vitens Rand Limited",Management and lease contract,Management contract,Concluded,06/01/2011,Water and sewerage,Water Utility,Water utility with sewerage,Ghana,5,National,Not Available,,Not Available,,,2005,100,0,0,Not Available,Number of installed connections ( in thousands),320,N/A,,Lowest cost of construction or operation,Competitive bidding,Not Available,"Vitens (51% / Netherlands), Rand Water (49% / South Africa)",User fees,N/A,IBRD (Loan / $103 Million / 2004),No,,,N/A,Yes,No
Sub-Saharan Africa,Ghana,Lower middle income,IDA,2012,October,Befesa Desalination Plant,Befesa Ghana,Greenfield project,"Build, own, and operate",Active,10/01/2012,Water and sewerage,Treatment plant,Potable water treatment plant,"Teshie-Nungua, Greater Accra region",25,National,Not Applicable,,Payment Guarantee,Not Available,37.5,2012,100,Not Available,126,126,Cubic meters per day (in thousands),60,N/A,Befesa Desalination Plant,Not Available,Competitive bidding,Not Available,"Sojitz Corporation (44% / Japan), Abengoa (50% / Spain)",PPA/WPA payments,N/A,MIGA (Guarantee / $180 Million / 2012),No,87.5,70/30,Standard Bank (Commercial / International / $87.5),No,No
Sub-Saharan Africa,Kenya,Lower middle income,IDA,1999,January,Malindi water utility contract,,Management and lease contract,Management contract,Concluded,,Water and sewerage,Water Utility,Water utility with sewerage,Malindi city,5,Local/Municipal,Not Available,,Not Available,,,1999,100,0,0,Not Available,Number of installed connections ( in thousands),6.25,N/A,,,Direct negotiation,,H.P. Gauff Ingenieure GmbH Co. (100% / Germany),Not Applicable,N/A,No,No,,,N/A,Yes,No
Sub-Saharan Africa,Mauritius,Upper middle income,Non-IDA,2008,September,St Martin Wastewater Treatment Plant,,Management and lease contract,Management contract,Active,,Water and sewerage,Treatment plant,Sewerage treatment plant,St Martin,7,National,Not Applicable,,Not Available,,,2008,100,Not Applicable,Not Applicable,Not Available,Cubic meters per day (in thousands),70,N/A,,,Not Available,,Berlinwasser International AG (100% / Germany),Fixed annuity/availability payment(s) from the government,N/A,No,No,,,N/A,Yes,No
Sub-Saharan Africa,Mozambique,Low income,IDA,1999,September,"Aguas de Mocambique (Beira, Quelimane, Nampula, and Pemba)",Aguas de Mozambique,Management and lease contract,Management contract,Concluded,06/01/2008,Water and sewerage,Water Utility,Water utility without sewerage,"Beira, Quelimane, Nampula, and Pemba",8,National,Capital subsidy,Not Available,Not Available,,,1999,100,0,0,Not Available,Population (in thousands),Not Available,N/A,,Lowest tariff,Competitive bidding,4,"Aguas de Portugal (73% / Portugal), Mazi-Mozambique (23% / Mozambique)",Not Applicable,N/A,"IDA (Loan / $38 Million / 1999), AFDB (Loan / $15 Million / 1999), IDA (Loan / $8 Million / 2004)",No,,,N/A,Yes,No
Sub-Saharan Africa,Mozambique,Low income,IDA,1999,September,Aguas de Mocambique (Maputo and Matola),,Management and lease contract,Lease contract,Active,,Water and sewerage,Water Utility,Water utility without sewerage,Maputo Matola,15,National,Capital subsidy,Not Available,Not Available,,,1999,100,25.5,0,25.5,Number of installed connections ( in thousands),78.7,N/A,,Lowest tariff,Competitive bidding,4,Mazi-Mozambique (23% / Mozambique),Not Applicable,N/A,"ADB (Loan / $15 Million / 1999), IDA (Loan / $38 Million / 1999), IDA (Loan / $8 Million / 2004)",No,,,N/A,Yes,No
Sub-Saharan Africa,Mozambique,Low income,IDA,1999,September,Aguas de Mocambique (Maputo and Matola),,Management and lease contract,Lease contract,Active,,Water and sewerage,Water Utility,Water utility without sewerage,Maputo Matola,15,National,Capital subsidy,Not Available,Not Available,,,2010,27,Not Available,Not Available,Not Available,Not Available,Not Available,N/A,,Lowest tariff,Competitive bidding,4,Mazi-Mozambique (23% / Mozambique),Not Applicable,N/A,"ADB (Loan / $15 Million / 1999), IDA (Loan / $38 Million / 1999), IDA (Loan / $8 Million / 2004)",No,,,N/A,Yes,No
Sub-Saharan Africa,Namibia,Upper middle income,Non-IDA,2001,July,Goreangab Water Plant,,Management and lease contract,Lease contract,Active,,Water and sewerage,Treatment plant,Sewerage treatment plant,Windhoek,20,Local/Municipal,Not Available,,Not Available,,,2001,100,0,0,Not Available,Cubic meters per day (in thousands),12,N/A,,,Not Available,,"Va Tech Wabag (33% / Austria), Veolia Environnement (34% / France), Berlinwasser International AG (33% / Germany)",Not Applicable,N/A,EIB (Loan / $9 Million / 2001),No,,,N/A,Yes,No
Sub-Saharan Africa,Niger,Low income,IDA,2001,March,Societe d'exploitation des eaux du Niger (SEEN),National Water Company,Management and lease contract,Lease contract,Active,,Water and sewerage,Water Utility,Water utility without sewerage,Nationwide,10,National,Not Available,,Not Available,,,2001,95,0,3.4,3.4,Population (in thousands),600,N/A,,Lowest tariff,Competitive bidding,2,Veolia Environnement (51% / France),Not Applicable,N/A,"IDA (Loan / $48 Million / 2001), Other  (Loan / $11 Million / 2001)",No,,,N/A,Yes,No
Sub-Saharan Africa,Senegal,Lower middle income,IDA,1996,April,Senegalaise des Eaux,SdE; SDE,Management and lease contract,Lease contract,Concluded,,Water and sewerage,Water Utility,Water utility with sewerage,Dakar,10,National,Not Available,,Not Available,,,1996,95,0,20,20,Number of installed connections ( in thousands),231,N/A,Senegalaise des Eaux,Lowest tariff,Competitive bidding,4,Bouygues (58% / France),Not Applicable,N/A,IDA (Loan / $100 Million / 1995),No,,,N/A,Yes,No
Sub-Saharan Africa,Senegal,Lower middle income,IDA,1996,April,Senegalaise des Eaux,SdE; SDE,Management and lease contract,Lease contract,Concluded,,Water and sewerage,Water Utility,Water utility with sewerage,Dakar,10,National,Not Available,,Not Available,,,1997,95,0,0,Not Available,Number of installed connections ( in thousands),255,N/A,Senegalaise des Eaux,Lowest tariff,Competitive bidding,4,Bouygues (58% / France),Not Applicable,N/A,IDA (Loan / $100 Million / 1995),No,,,N/A,Yes,No
Sub-Saharan Africa,Senegal,Lower middle income,IDA,1996,April,Senegalaise des Eaux,SdE; SDE,Management and lease contract,Lease contract,Concluded,,Water and sewerage,Water Utility,Water utility with sewerage,Dakar,10,National,Not Available,,Not Available,,,2002,95,0,0,Not Available,Number of installed connections ( in thousands),339,N/A,Senegalaise des Eaux,Lowest tariff,Competitive bidding,4,Bouygues (58% / France),Not Applicable,N/A,IDA (Loan / $100 Million / 1995),No,,,N/A,Yes,No
Sub-Saharan Africa,Senegal,Lower middle income,IDA,1996,April,Senegalaise des Eaux,SdE; SDE,Management and lease contract,Lease contract,Concluded,,Water and sewerage,Water Utility,Water utility with sewerage,Dakar,10,National,Not Available,,Not Available,,,2003,95,0,0,Not Available,Number of installed connections ( in thousands),363,N/A,Senegalaise des Eaux,Lowest tariff,Competitive bidding,4,Bouygues (58% / France),Not Applicable,N/A,IDA (Loan / $100 Million / 1995),No,,,N/A,Yes,No
Sub-Saharan Africa,Senegal,Lower middle income,IDA,1996,April,Senegalaise des Eaux,SdE; SDE,Management and lease contract,Lease contract,Concluded,,Water and sewerage,Water Utility,Water utility with sewerage,Dakar,10,National,Not Available,,Not Available,,,2004,95,0,0,Not Available,Number of installed connections ( in thousands),383,N/A,Senegalaise des Eaux,Lowest tariff,Competitive bidding,4,Bouygues (58% / France),Not Applicable,N/A,IDA (Loan / $100 Million / 1995),No,,,N/A,Yes,No
Sub-Saharan Africa,Senegal,Lower middle income,IDA,1996,April,Senegalaise des Eaux,SdE; SDE,Management and lease contract,Lease contract,Concluded,,Water and sewerage,Water Utility,Water utility with sewerage,Dakar,10,National,Not Available,,Not Available,,,2005,95,0,0,Not Available,Number of installed connections ( in thousands),412,N/A,Senegalaise des Eaux,Lowest tariff,Competitive bidding,4,Bouygues (58% / France),Not Applicable,N/A,IDA (Loan / $100 Million / 1995),No,,,N/A,Yes,No
Sub-Saharan Africa,Senegal,Lower middle income,IDA,2006,April,Senegalaise des Eaux second lease ,,Management and lease contract,Lease contract,Active,,Water and sewerage,Water Utility,Water utility with sewerage,Dakar,6,National,Not Available,,Not Available,,,2006,95,0,0,Not Available,Number of installed connections ( in thousands),428,N/A,Senegalaise des Eaux second lease,,Direct negotiation,,Bouygues (58% / France),User fees,N/A,No,No,,,N/A,Yes,No
